eventid,begin_date,end_date,country_txt,region_txt,provstate,city,latitude,longitude,specificity,vicinity,crit1,crit2,crit3,doubtterr,alternative_txt,multiple,success,suicide,targsubtype1_txt,corp1,natlty1_txt,targsubtype2_txt,corp2,natlty2_txt,targsubtype3_txt,corp3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weapsubtype1_txt,weapsubtype2,weapsubtype2_txt,weapsubtype3_txt,weapsubtype4_txt,nkill,nkillter,nwound,nwoundte,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome_txt,nreleased,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related,weapon_biological,weapon_chemical,weapon_radiological,weapon_nuclear,weapon_firearms,weapon_explosives,weapon_fake weapons,weapon_incendiary,weapon_melee,weapon_vehicle,weapon_sabotage equipment,weapon_other,weapon_unknown,attack_assassination,attack_armed assault,attack_bombing/explosion,attack_hijacking,attack_hostage taking (barricade incident),attack_hostage taking (kidnapping),attack_facility/infrastructure attack,attack_unarmed assault,attack_unknown,target_business,target_government (general),target_police,target_military,target_abortion related,target_airports & aircraft,target_government (diplomatic),target_educational institution,target_food or water supply,target_journalists & media,target_maritime,target_ngo,target_other,target_private citizens & property,target_religious figures/institutions,target_telecommunication
202101050024,2021-01-05,2021-01-05,Iraq,Middle East & North Africa,Saladin,Tarmiyah,33.66969,44.381316,1,0,1,1,0,1,Insurgency/Guerilla Action,0.0,0,0,Military Barracks/Base/Headquarters/Checkpost,Iraqi Armed Forces,Iraq,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,,,,,0.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202101060001,2021-01-06,2021-01-06,Afghanistan,South Asia,Kabul,Kabul,34.523842,69.140304,1,0,1,1,1,0,,0.0,1,0,Intelligence,National Directorate of Security (NDS),Afghanistan,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,,,,,1.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101060002,2021-01-06,2021-01-06,Afghanistan,South Asia,Kabul,Kabul,34.523842,69.140304,1,0,1,1,1,0,,0.0,1,0,"Government Personnel (excluding police, military)",Ministry of Interior Affairs,Afghanistan,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,,,,,1.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101060003,2021-01-06,2021-01-06,Afghanistan,South Asia,Ghazni,Ghazni,33.542623,68.41533,1,0,1,1,0,1,Insurgency/Guerilla Action,0.0,1,0,Military Checkpoint,Afghan National Army (ANA),Afghanistan,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,,,,,2.0,0.0,5.0,0.0,,,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202101060006,2021-01-05,2021-01-05,Somalia,Sub-Saharan Africa,Mudug,Bacaadweyn,7.19283,47.528297,1,0,1,1,1,0,,1.0,1,0,Water Supply,Unknown,Somalia,,,,,,,Al-Shabaab,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Explosive Type,,,,,0.0,0.0,0.0,0.0,Minor (likely < $1 million),,Well damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,"202101060006, 202101060007",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
202101060007,2021-01-05,2021-01-05,Somalia,Sub-Saharan Africa,Mudug,Bacaadweyn,7.19283,47.528297,1,0,1,1,1,0,,1.0,1,0,Water Supply,Unknown,Somalia,,,,,,,Al-Shabaab,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Explosive Type,,,,,0.0,0.0,0.0,0.0,Minor (likely < $1 million),,Well damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,"202101060006, 202101060007",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
202101060008,2021-01-06,2021-01-06,Yemen,Middle East & North Africa,Adan,Shaykh Uthman,12.86714,44.983957,1,0,1,1,1,0,,0.0,0,0,Police Patrol (including vehicles and convoys),Al-Drain Police,Yemen,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Vehicle,,,,,0.0,0.0,1.0,0.0,Minor (likely < $1 million),,Vehicle damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202101060016,2021-01-06,2021-01-06,United States,North America,District of Columbia,Washington,38.909934,-77.014726,1,0,1,1,1,0,,1.0,1,0,Election-related,United States Congress,United States,Government Building/Facility/Office,Government of the United States,United States,Police Security Forces/Officers,Capitol Police,United States,Oath Keepers,,Proud Boys,,Three Percenters,,0,0.0,0.0,0,-99,0,1,Note left at scene,1.0,5.0,Note left at scene,1.0,5.0,Note left at scene,0.0,Other Explosive Type,3.0,Handgun,Knife or Other Sharp Object,,1.0,1.0,182.0,68.0,Major (likely >= $1 million but < $1 billion),,Capitol building damaged,1,,-99.0,,,,0.0,,,,,,Hostage(s) released by perpetrators,-99.0,START Primary Collection,0,0,0,0,"202101060016, 202101060017, 202101060018",0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202101060017,2021-01-06,2021-01-06,United States,North America,District of Columbia,Washington,38.909934,-77.014726,1,0,1,1,1,0,,1.0,0,0,Political Party Member/Rally,Republican National Committee (RNC),United States,,,,,,,Unknown,,,,,,0,,,0,1,0,0,,,,,,,,,Time Fuse,,,,,0.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,"202101060016, 202101060017, 202101060018",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202101060018,2021-01-06,2021-01-06,United States,North America,District of Columbia,Washington,38.909934,-77.014726,1,0,1,1,1,0,,1.0,0,0,Political Party Member/Rally,Democratic National Committee (DNC),United States,,,,,,,Unknown,,,,,,0,,,0,1,0,0,,,,,,,,,Time Fuse,,,,,0.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,"202101060016, 202101060017, 202101060018",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202101060023,2021-01-06,2021-01-06,India,South Asia,Jharkhand,Hazaribagh,23.996872,85.371765,1,0,1,1,1,0,,0.0,1,0,"Government Personnel (excluding police, military)",Indian Administrative Service (IAS),India,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,Minor (likely < $1 million),,Windows and door damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101060025,2021-01-06,2021-01-06,United Kingdom,Western Europe,Northern Ireland,Londonderry,55.011561,-7.312044,1,0,1,1,1,0,,0.0,1,0,Unnamed Civilian/Unspecified,Not Applicable,Northern Ireland,,,,,,,The New Irish Republican Army,Derry Brigade,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,,,,,0.0,0.0,1.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,1,1,1,1,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202101060027,2021-01-06,2021-01-06,United Kingdom,Western Europe,Northern Ireland,Londonderry,55.011561,-7.312044,1,0,1,1,1,0,,0.0,1,0,Unnamed Civilian/Unspecified,Not Applicable,Northern Ireland,,,,,,,The New Irish Republican Army,Derry Brigade,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,,,,,0.0,0.0,1.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,1,1,1,1,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202101060028,2021-01-06,2021-01-06,United Kingdom,Western Europe,Northern Ireland,Londonderry,55.011561,-7.312044,1,0,1,1,1,0,,0.0,1,0,Vehicles/Transportation,Not Applicable,Northern Ireland,,,,,,,The New Irish Republican Army,Derry Brigade,,,,,0,,,0,-99,0,0,,,,,,,,,Arson/Fire,,,,,0.0,0.0,0.0,0.0,Minor (likely < $1 million),,Vehicles damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,1,1,1,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202101060030,2021-01-06,2021-01-06,Yemen,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325444,44.211895,1,0,1,1,1,0,,1.0,1,0,Gas/Oil/Electric,Safer Oil Company,Yemen,,,,,,,Houthi extremists (Ansar Allah),,,,,,0,,,0,-99,0,0,,,,,,,,,,,,,,,0.0,,0.0,None,0.0,,1,1.0,,-99.0,,,0.0,,,,,,Unknown,-99.0,START Primary Collection,0,0,0,0,"202101060029, 202101060030",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101070001,2021-01-14,2021-01-14,Afghanistan,South Asia,Baghlan,Puli Khumri,35.947551,68.710329,1,0,1,1,0,1,Insurgency/Guerilla Action,1.0,1,0,Military Transportation/Vehicle (excluding convoys),Afghan National Security Force (ANSF),Afghanistan,,,,,,,Taliban,,,,,,0,,,0,-99,0,1,Personal claim,,,,,,,,Unknown Explosive Type,,,,,4.0,0.0,1.0,0.0,Unknown,,Vehicle damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,"202101070001, 202101140001",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202101070003,2021-01-07,2021-01-07,Afghanistan,South Asia,Khost,Khost,33.335257,69.92847,1,0,1,1,1,0,,0.0,1,0,Police Security Forces/Officers,Afghan Police,Afghanistan,Unnamed Civilian/Unspecified,Not Applicable,Afghanistan,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Landmine,,,,,2.0,0.0,1.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
202101070004,2021-01-07,2021-01-07,Afghanistan,South Asia,Kabul,Kabul,34.523842,69.140304,1,0,1,1,0,1,Insurgency/Guerilla Action,0.0,1,0,"Military Personnel (soldiers, troops, officers, forces)",Afghan National Army (ANA),Afghanistan,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,,,,,2.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202101070005,2021-01-06,2021-01-06,Afghanistan,South Asia,Uruzgan,Tarin Kot,32.61797,65.872373,1,0,1,1,0,1,Insurgency/Guerilla Action,0.0,1,1,Military Barracks/Base/Headquarters/Checkpost,Afghan National Security Force (ANSF),Afghanistan,,,,,,,Taliban,,,,,,0,,,0,-99,0,1,"Posted to website, blog, etc.",,,,,,,,Vehicle,11.0,"Projectile (rockets, mortars, RPGs, etc.)",Unknown Gun Type,,16.0,11.0,19.0,14.0,Unknown,,Outpost damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202101070006,2021-01-07,2021-01-07,Somalia,Sub-Saharan Africa,Banaadir,Mogadishu,2.059818,45.326114,1,0,1,1,1,0,,0.0,0,0,Police Patrol (including vehicles and convoys),Corrections Corps,Somalia,,,,,,,Al-Shabaab,,,,,,0,,,0,-99,0,1,Unknown,,,,,,,,Landmine,,,,,1.0,0.0,5.0,0.0,Unknown,,Vehicles damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202101070011,2021-01-07,2021-01-07,Yemen,Middle East & North Africa,Adan,Shaykh Uthman,12.86714,44.983957,1,0,0,1,1,1,Other Crime Type,0.0,1,0,Marketplace/Plaza/Square,Not Applicable,Yemen,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Explosive Type,,,,,0.0,0.0,0.0,0.0,Minor (likely < $1 million),,Vehicles and buildings damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202101070019,2021-01-07,2021-01-07,Cameroon,Sub-Saharan Africa,South-West,Kumba,4.629223,9.447531,1,0,1,1,1,0,,0.0,0,0,Newspaper Journalist/Staff/Facility,Unknown,Cameroon,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Other Explosive Type,,,,,0.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
202101070032,2021-01-07,2021-01-07,Afghanistan,South Asia,Kunduz,Kunduz,36.70574,68.876969,1,0,1,1,0,1,Insurgency/Guerilla Action,1.0,1,0,Military Barracks/Base/Headquarters/Checkpost,Afghan National Army (ANA),Afghanistan,,,,,,,Taliban,,,,,,0,,,0,-99,0,1,Personal claim,,,,,,,,"Projectile (rockets, mortars, RPGs, etc.)",5.0,Unknown Gun Type,,,5.0,3.0,3.0,2.0,Unknown,,Security post damaged,1,3.0,,-99.0,,,0.0,,,,,,Unknown,-99.0,START Primary Collection,0,0,0,0,"202101070032, 202101070033, 202101080001",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202101070033,2021-01-07,2021-01-07,Afghanistan,South Asia,Kunduz,Kunduz,36.70574,68.876969,1,0,1,1,0,1,Insurgency/Guerilla Action,1.0,1,0,Military Barracks/Base/Headquarters/Checkpost,Afghan National Army (ANA),Afghanistan,,,,,,,Taliban,,,,,,0,,,0,-99,0,1,Personal claim,,,,,,,,"Projectile (rockets, mortars, RPGs, etc.)",5.0,Unknown Gun Type,,,5.0,3.0,2.0,2.0,Unknown,,Security post damaged,1,2.0,,-99.0,,,0.0,,,,,,Unknown,-99.0,START Primary Collection,0,0,0,0,"202101070032, 202101070033, 202101080001",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202101080001,2021-01-07,2021-01-07,Afghanistan,South Asia,Kunduz,Charkh Ab,36.704283,68.907605,1,0,1,1,0,1,Insurgency/Guerilla Action,1.0,1,0,Military Barracks/Base/Headquarters/Checkpost,Afghan National Security Force (ANSF),Afghanistan,,,,,,,Taliban,,,,,,0,,,0,-99,0,1,Personal claim,,,,,,,,"Projectile (rockets, mortars, RPGs, etc.)",5.0,Unknown Gun Type,,,4.0,2.0,3.0,1.0,Unknown,,Equipment damaged,1,8.0,,-99.0,,,0.0,,,,,,Unknown,-99.0,START Primary Collection,0,0,0,0,"202101070032, 202101070033, 202101080001",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202101080002,2021-01-08,2021-01-08,Afghanistan,South Asia,Herat,Ghoryan,34.343164,61.495275,1,0,1,1,1,0,,0.0,1,0,Government Building/Facility/Office,Government of Ghoryan,Afghanistan,"Police Building (headquarters, station, school)",Afghan Police,Afghanistan,,,,Taliban,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,,,,,9.0,5.0,11.0,7.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202101080003,2021-01-08,2021-01-08,Afghanistan,South Asia,Baghlan,Puli Khumri,35.947551,68.710329,1,0,1,1,1,0,,0.0,1,0,Police Patrol (including vehicles and convoys),Afghan Police,Afghanistan,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Explosive Type,,,,,2.0,0.0,5.0,0.0,Minor (likely < $1 million),,Vehicle damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202101080007,2021-01-08,2021-01-08,Cameroon,Sub-Saharan Africa,Extreme-North,Mozogo,10.964449,13.904308,1,0,1,1,1,0,,0.0,1,1,Village/City/Town/Suburb,Mozogo Village,Cameroon,,,,,,,Boko Haram,,,,,,0,,,0,-99,0,0,,,,,,,,,Suicide (carried bodily by human being),5.0,Unknown Gun Type,Knife or Other Sharp Object,,17.0,2.0,6.0,0.0,,,,0,0.0,,,,,,,,,,,,,START Primary Collection,1,1,0,1,,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202101080011,2021-01-08,2021-01-08,Somalia,Sub-Saharan Africa,Mudug,Bacaadweyn,7.19283,47.528297,1,0,1,1,1,0,,0.0,1,0,Unnamed Civilian/Unspecified,Not Applicable,Somalia,,,,,,,Al-Shabaab,,,,,,0,,,0,-99,0,0,,,,,,,,,"Projectile (rockets, mortars, RPGs, etc.)",5.0,Unknown Gun Type,,,,0.0,,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202101080019,2021-01-08,2021-01-08,Yemen,Middle East & North Africa,Taizz,Taizz,13.586484,44.024105,1,0,1,1,1,0,,0.0,1,0,House/Apartment/Residence,Not Applicable,Yemen,,,,,,,Houthi extremists (Ansar Allah),,,,,,0,,,0,-99,0,0,,,,,,,,,"Projectile (rockets, mortars, RPGs, etc.)",,,,,1.0,0.0,4.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202101080029,2021-01-08,2021-01-08,United Kingdom,Western Europe,Northern Ireland,Londonderry,55.011561,-7.312044,1,0,1,1,1,0,,0.0,1,0,Unnamed Civilian/Unspecified,Not Applicable,Northern Ireland,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,,,,,0.0,0.0,1.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,1,1,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202101090001,2021-01-08,2021-01-08,Afghanistan,South Asia,Takhar,Darqad,37.384507,69.454055,1,0,1,1,0,1,Insurgency/Guerilla Action,0.0,1,0,"Military Personnel (soldiers, troops, officers, forces)",Afghan National Army (ANA),Afghanistan,,,,,,,Taliban,,,,,,0,,,0,-99,0,1,Unknown,,,,,,,,,,,,,5.0,,5.0,,,,,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202101090005,2021-01-09,2021-01-09,Afghanistan,South Asia,Kabul,Kabul,34.523842,69.140304,1,0,1,1,1,0,,0.0,1,0,Vehicles/Transportation,Not Applicable,Afghanistan,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Sticky Bomb,,,,,0.0,0.0,1.0,0.0,Minor (likely < $1 million),,Vehicle damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202101100001,2021-01-10,2021-01-10,Afghanistan,South Asia,Ghazni,Ghazni,33.542623,68.41533,1,0,1,1,1,0,,0.0,1,0,Unnamed Civilian/Unspecified,Not Applicable,Afghanistan,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Sticky Bomb,,,,,1.0,0.0,2.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202101100004,2021-01-10,2021-01-10,Afghanistan,South Asia,Kabul,Kabul,34.523842,69.140304,1,0,1,1,1,0,,0.0,1,0,"Government Personnel (excluding police, military)",National Public Protection Force (NPPF),Afghanistan,,,,,,,Taliban,,,,,,0,,,0,-99,0,0,,,,,,,,,Sticky Bomb,,,,,3.0,0.0,1.0,0.0,Minor (likely < $1 million),,Vehicle damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101100007,2021-01-10,2021-01-10,Pakistan,South Asia,Balochistan,Turbat,25.999413,63.047451,1,0,1,1,1,0,,0.0,1,0,Military Barracks/Base/Headquarters/Checkpost,Frontier Corps (FC),Pakistan,Named Civilian,Not Applicable,Pakistan,,,,Unknown,,,,,,0,,,0,1,0,0,,,,,,,,,Grenade,,,,,0.0,0.0,4.0,0.0,Unknown,,Two vehicles damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
202101100014,2021-01-10,2021-01-10,Afghanistan,South Asia,Helmand,Lashkar Gah,31.600826,64.370529,1,0,1,1,1,0,,0.0,1,0,Non-State Militia,Unknown,Afghanistan,,,,,,,Taliban,,,,,,0,,,0,-99,0,1,Personal claim,,,,,,,,Vehicle,,,,,1.0,0.0,15.0,0.0,,,,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101100021,2021-01-10,2021-01-10,Yemen,Middle East & North Africa,Adan,Aden,12.849085,45.037275,1,0,1,1,1,0,,0.0,1,0,Airport,Aden International Airport,Yemen,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Explosive Type,,,,,0.0,0.0,0.0,0.0,Minor (likely < $1 million),,Windows damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
202101100023,2021-01-10,2021-01-10,Somalia,Sub-Saharan Africa,Middle Shebelle,Balcad,2.359127,45.383671,1,0,1,1,0,1,Insurgency/Guerilla Action,0.0,1,0,Military Barracks/Base/Headquarters/Checkpost,Somali Armed Forces (SAF),Somalia,,,,,,,Al-Shabaab,,,,,,0,,,0,-99,0,1,Unknown,,,,,,,,,,,,,3.0,0.0,0.0,0.0,,,,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202101110002,2021-01-11,2021-01-11,Afghanistan,South Asia,Nangarhar,Jalalabad,34.41712,70.449594,1,0,1,1,1,0,,0.0,1,0,Intelligence,National Directorate of Security (NDS),Afghanistan,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,,,,,1.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101110006,2021-01-11,2021-01-11,Afghanistan,South Asia,Kabul,Kabul,34.523842,69.140304,1,0,1,1,1,0,,0.0,1,0,Police Security Forces/Officers,Afghan Police,Afghanistan,,,,,,,Taliban,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,,,,,1.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
